DATAFLOW,LAST UPDATE,freq,animals,month,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),European Union - 28 countries (2013-2020),2017,88796.94,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),European Union - 28 countries (2013-2020),2018,87450.10,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),European Union - 28 countries (2013-2020),2019,86620.16,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Finland,2013,903.36,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Finland,2014,907.40,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Finland,2015,903.41,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Finland,2016,887.25,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Finland,2017,874.52,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Finland,2018,859.38,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Finland,2019,840.74,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Finland,2020,835.38,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Finland,2021,829.98,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Finland,2022,821.97,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),France,2013,19095.80,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),France,2014,19248.63,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),France,2015,19386.52,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),France,2016,19373.38,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),France,2017,18953.58,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),France,2018,18613.04,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),France,2019,18172.97,d
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),France,2020,17815.67,d
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),France,2021,17330.08,p
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),France,2022,16986.19,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Croatia,2013,442.00,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Croatia,2014,441.00,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Croatia,2015,441.00,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Croatia,2016,444.00,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Croatia,2017,451.00,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Croatia,2018,414.00,b
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Croatia,2019,420.00,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Croatia,2020,423.00,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Croatia,2021,428.00,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Croatia,2022,422.00,b
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Hungary,2013,782.00,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Hungary,2014,802.00,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Hungary,2015,821.00,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Hungary,2016,852.00,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Hungary,2017,870.00,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Hungary,2018,885.00,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Hungary,2019,909.00,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Hungary,2020,932.90,b
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Hungary,2021,909.90,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Hungary,2022,894.00,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Ireland,2013,6309.05,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Ireland,2014,6243.05,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Ireland,2015,6422.23,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Ireland,2016,6613.43,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Ireland,2017,6673.59,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Ireland,2018,6593.49,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Ireland,2019,6559.65,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Ireland,2020,6529.44,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Ireland,2021,6649.31,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Ireland,2022,6551.83,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Iceland,2013,73.20,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Iceland,2014,73.70,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Iceland,2015,75.90,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Iceland,2016,79.90,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Iceland,2017,80.90,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Iceland,2018,81.40,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Iceland,2019,80.90,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Iceland,2020,81.40,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Iceland,2022,79.93,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Italy,2013,6249.29,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Italy,2014,6125.42,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Italy,2015,6155.81,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Italy,2016,6314.89,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Italy,2017,6349.81,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Italy,2018,6311.16,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Italy,2019,6377.23,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Italy,2020,6400.04,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Italy,2021,6280.28,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Italy,2022,6049.00,b
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Lithuania,2013,713.50,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Lithuania,2014,736.60,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Lithuania,2015,722.60,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Lithuania,2016,694.80,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Lithuania,2017,676.90,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Lithuania,2018,653.50,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Lithuania,2019,634.60,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Lithuania,2020,629.50,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Lithuania,2021,628.70,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Lithuania,2022,641.92,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Luxembourg,2013,198.24,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Luxembourg,2014,201.15,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Luxembourg,2015,200.64,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Luxembourg,2016,202.41,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Luxembourg,2017,198.07,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Luxembourg,2018,194.39,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Luxembourg,2019,192.10,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Luxembourg,2020,190.69,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Luxembourg,2021,187.20,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Luxembourg,2022,186.13,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Latvia,2013,406.49,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Latvia,2014,422.02,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Latvia,2015,419.08,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Latvia,2016,412.31,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Latvia,2017,405.82,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Latvia,2018,395.33,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Latvia,2019,395.32,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Latvia,2020,398.99,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Latvia,2021,393.47,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Latvia,2022,391.35,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Montenegro,2013,89.00,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Montenegro,2014,94.00,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Montenegro,2015,92.00,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Montenegro,2016,89.00,p
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Montenegro,2017,87.00,p
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Montenegro,2018,83.30,p
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Montenegro,2019,81.40,p
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Montenegro,2020,77.89,p
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Montenegro,2021,71.17,p
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),North Macedonia,2013,238.00,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),North Macedonia,2014,242.00,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),North Macedonia,2015,253.00,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),North Macedonia,2016,255.00,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),North Macedonia,2017,255.00,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),North Macedonia,2018,256.00,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),North Macedonia,2019,219.00,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),North Macedonia,2020,222.00,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),North Macedonia,2021,178.00,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),North Macedonia,2022,165.00,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Malta,2013,15.22,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Malta,2014,14.88,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Malta,2015,15.02,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Malta,2016,14.36,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Malta,2017,14.18,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Malta,2018,14.12,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Malta,2019,14.00,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Malta,2020,14.29,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Malta,2021,14.02,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Malta,2022,14.20,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Netherlands,2013,4090.00,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Netherlands,2014,4169.00,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Netherlands,2015,4315.00,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Netherlands,2016,4294.00,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Netherlands,2017,4030.00,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Netherlands,2018,3690.00,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Netherlands,2019,3721.00,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Netherlands,2020,3691.00,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Netherlands,2021,3705.00,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Netherlands,2022,3751.00,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Poland,2013,5589.54,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Poland,2014,5660.27,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Poland,2015,5762.50,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Poland,2016,5970.20,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Poland,2017,6035.70,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Poland,2018,6183.30,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Poland,2019,6261.60,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Poland,2020,6278.90,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Poland,2021,6378.70,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,Live bovine animals,December,Thousand heads (animals),Poland,2022,6448.29,
